StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 6:10,12/13/2019 6:14,IP Address,174.240.138.235,100,203,TRUE,12/13/2019 6:14,R_1j6BSyo7AViSsNt,,,,,30.67100525,-87.17369843,anonymous,EN,48,48,Somewhat agree,Somewhat agree,Strongly disagree,Independent,,,,Closer to Democratic,Not very important,,Very well,,Somewhat,,Most of the time,,Encouraging as many people as possible to vote,"Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Preventing voter fraud|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box","Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Encouraging only informed citizens to vote,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Somewhat favor,Strongly favor,Somewhat favor,Mandatory voting|Literacy test for voting|Ballots only printed in English|Vote-by-mail|Online voter registration|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Voter ID laws|Making Election Day a holiday|Voting rights for non-citizen permanent residents,Male,,"White, non-Hispanic",25 to 34 years,5df371ab-20d6-0743-7b92-3d3bdd98cb62,FL_52,D3R1
12/13/2019 6:10,12/13/2019 6:14,IP Address,50.89.70.40,100,196,TRUE,12/13/2019 6:14,R_2RWgM4moaWBaxfn,,,,,28.62210083,-81.3655014,anonymous,EN,49,45,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Democrat,,Not very strong,,,Not very important,,Not very well,,Very little,,Some of the time,,Encouraging only informed citizens to vote,"Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Neither favor nor oppose,Strongly favor,Neither favor nor oppose,Strongly favor,Strongly favor,Strongly favor,Strongly oppose,Strongly favor,Strongly oppose,Neither favor nor oppose,Strongly favor,A new Voting Rights Act establishing federal protections against racial discrimination|Making Election Day a holiday|Ballots only printed in English|Vote-by-mail|Mandatory voting|Literacy test for voting|Same-day registration|Voting rights for felons|Voter ID laws|Voting rights for non-citizen permanent residents|Online voter registration,Female,,Hispanic/Latino,35 to 44 years,5df3716f-f7ac-00f8-95ec-29b967a10352,FL_53,D3R3
12/13/2019 6:10,12/13/2019 6:14,IP Address,96.240.29.166,100,211,TRUE,12/13/2019 6:14,R_12ton56298a1Hlk,,,,,40.41929626,-74.17900085,anonymous,EN,100,1,Strongly disagree,Strongly disagree,Strongly disagree,Democrat,,Strong,,,Extremely important,,Extremely well,,A great deal,,All of the time,,Encouraging as many people as possible to vote,"Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging only informed citizens to vote",Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly oppose,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Somewhat oppose,Strongly favor,Somewhat oppose,Somewhat favor,Strongly favor,Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Same-day registration|Voter ID laws|Mandatory voting|Making Election Day a holiday|Literacy test for voting|Online voter registration|Ballots only printed in English|Voting rights for non-citizen permanent residents,Female,,Hispanic/Latino,45 to 54 years,5df37183-653f-af98-610b-be0e65e71ab3,FL_52,D1R3
12/13/2019 6:12,12/13/2019 6:14,IP Address,104.162.157.164,100,128,TRUE,12/13/2019 6:14,R_1j84AHkekc2xyUf,,,,,40.73410034,-73.79620361,anonymous,EN,2,25,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Independent,,,,Closer to Republican,,Not very important,,Not very well,,Very little,,Never,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Somewhat favor,Strongly oppose,Strongly oppose,Voter ID laws|Literacy test for voting|Ballots only printed in English|Mandatory voting|Making Election Day a holiday|Same-day registration|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Online voter registration|Voting rights for non-citizen permanent residents|Voting rights for felons,Male,,"White, non-Hispanic",55 to 64 years,5df371d3-4681-d372-d220-1d20dfe0a13a,FL_52,Q70
12/13/2019 6:13,12/13/2019 6:14,IP Address,108.29.123.216,100,75,TRUE,12/13/2019 6:14,R_3eeoEOS2mI15iVs,,,,,40.65049744,-73.58319855,anonymous,EN,1,1,Strongly disagree,Strongly disagree,Strongly disagree,Independent,,,,Neither,,,,,,,,,Encouraging only informed citizens to vote,"Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging only informed citizens to vote",Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Voting rights for non-citizen permanent residents|Same-day registration|Voting rights for felons|Mandatory voting|Voter ID laws|Ballots only printed in English|Online voter registration|Making Election Day a holiday|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Literacy test for voting,Male,,Other,Under 18 years,5df3721e-5fe8-d6a5-f4c1-54fed125dc74,FL_52,D1R3
12/13/2019 6:10,12/13/2019 6:14,IP Address,205.169.57.69,100,248,TRUE,12/13/2019 6:14,R_2PhSpx9mvUWhDZX,,,,,28.57589722,-81.39569855,anonymous,EN,100,100,Strongly agree,Strongly agree,Strongly agree,Democrat,,Strong,,,Extremely important,,Extremely well,,A great deal,,All of the time,,Encouraging as many people as possible to vote,"Encouraging as many people as possible to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Limiting voting to only English-speaking Americans,Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Voting rights for felons|Online voter registration|Voting rights for non-citizen permanent residents|Mandatory voting|Vote-by-mail|Making Election Day a holiday|Voter ID laws|Literacy test for voting|Ballots only printed in English|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination,Male,,"White, non-Hispanic",35 to 44 years,5df3718b-8c31-12ad-23f0-73eaf10107d1,FL_52,D1R1
12/13/2019 6:13,12/13/2019 6:14,IP Address,172.58.227.133,100,43,TRUE,12/13/2019 6:14,R_O7FWDdYnWZ4fCDL,,,,,40.67129517,-73.89430237,anonymous,EN,71,,Somewhat disagree,Somewhat disagree,Strongly disagree,Democrat,,Strong,,,Very important,,Extremely well,,Very little,,Most of the time,,Ensuring citizens have equal access to the ballot box,"Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Strongly oppose,Somewhat oppose,Strongly oppose,Somewhat oppose,Ballots only printed in English|Vote-by-mail|Voting rights for felons|Mandatory voting|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Online voter registration|Voter ID laws|Literacy test for voting|Making Election Day a holiday,Female,,African-American/Black,55 to 64 years,5df3723a-09aa-0c0a-f57f-f58fbafe8a64,FL_53,D2R2
12/13/2019 6:09,12/13/2019 6:14,IP Address,108.52.45.58,100,304,TRUE,12/13/2019 6:14,R_1FtUkcXceBt0KKH,,,,,40.01719666,-75.08830261,anonymous,EN,40,80,Somewhat agree,Neither agree nor disagree,Somewhat agree,Republican,,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Some of the time,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans",Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly favor,Neither favor nor oppose,Somewhat favor,Strongly favor,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat oppose,Voting rights for felons|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for non-citizen permanent residents|Mandatory voting|Making Election Day a holiday|Vote-by-mail|Same-day registration|Voter ID laws|Literacy test for voting|Online voter registration,Female,,"White, non-Hispanic",45 to 54 years,5df37136-540d-84a9-121f-a55457e657d3,FL_52,Q70
12/13/2019 6:13,12/13/2019 6:14,IP Address,67.245.60.12,100,67,TRUE,12/13/2019 6:14,R_b7uGr2hrV1azF2p,,,,,40.72520447,-73.94400024,anonymous,EN,47,47,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Independent,,,,Neither,,,,,,,,,Limiting voting to only English-speaking Americans,"Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote",Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Encouraging as many people as possible to vote,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Online voter registration|Voting rights for non-citizen permanent residents|Literacy test for voting|Mandatory voting|Ballots only printed in English|Same-day registration|Voting rights for felons|A new Voting Rights Act establishing federal protections against racial discrimination|Voter ID laws|Vote-by-mail|Making Election Day a holiday,Female,,Hispanic/Latino,18 to 24 years,5df37235-3b9d-b652-9efd-e85807a774aa,FL_53,D1R1
12/13/2019 6:11,12/13/2019 6:14,IP Address,71.48.42.113,100,189,TRUE,12/13/2019 6:14,R_3oBMag6Vtr1d7TU,,,,,36.16819763,-115.2165985,anonymous,EN,100,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Democrat,,Strong,,,Not very important,,Very well,,Somewhat,,Some of the time,,Encouraging as many people as possible to vote,"Encouraging as many people as possible to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote",Preventing voter fraud,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Strongly favor,Neither favor nor oppose,Strongly favor,Strongly favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Strongly favor,Neither favor nor oppose,A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Voter ID laws|Same-day registration|Ballots only printed in English|Voting rights for non-citizen permanent residents|Online voter registration|Mandatory voting|Voting rights for felons|Vote-by-mail|Making Election Day a holiday,Female,,African-American/Black,25 to 34 years,5df371b4-1cdf-5adb-6307-bd4c6f50c361,FL_52,Q70
